gene_id,CD4_positive_naive_resting_alpha_beta_T_cell,CD8_positive_naive_resting_alpha_beta_T_cell,hippocampus,heart,gastrocnemius,monocyte,neutrophil,T_cell,left_cerebral_cortex,adrenal_gland,B_cell
ENSMUSG00000114554.1,0.0,0.0,0.0,0.0,0.24,0.07,4.36,0.14,0.0,0.03,0.28
ENSMUSG00000097146.1,0.0,0.0,0.36,0.03,0.0,0.0,0.0,0.0,0.53,0.12,0.0
ENSMUSG00000097098.8,0.0,0.0,0.18,0.09,0.08,0.17,0.02,0.0,0.29,0.18,0.0
ENSMUSG00000114479.1,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114773.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114801.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114822.1,0.0,0.0,0.05,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000043889.6,29.45,50.06,39.1,7.35,5.71,107.02,109.84,54.94,31.79,55.72,45.75
ENSMUSG00000092650.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114836.1,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.0
ENSMUSG00000069170.14,0.18,0.0,0.7,0.03,0.0,0.31,0.41,0.0,0.4,0.37,0.0
ENSMUSG00000114939.1,0.0,0.04,0.02,0.01,0.0,0.15,0.04,0.08,0.0,0.0,0.0
ENSMUSG00000114454.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000035840.7,18.2,13.16,3.66,5.19,2.89,7.78,12.98,9.81,3.55,6.57,7.59
ENSMUSG00000035834.11,5.5,4.57,1.58,1.01,0.4,1.37,1.06,4.95,1.56,2.03,3.75
ENSMUSG00000051098.6,1.77,2.71,6.28,1.54,0.48,1.65,0.89,2.68,6.37,3.83,1.78
ENSMUSG00000114905.1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.12
ENSMUSG00000097793.1,0.69,0.84,0.19,0.09,0.09,0.31,0.08,0.45,0.19,0.24,0.49
ENSMUSG00000021537.9,24.03,28.38,29.87,16.05,7.55,22.31,12.52,30.07,32.39,41.49,27.51
ENSMUSG00000114634.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000088923.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0
ENSMUSG00000114461.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114932.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000106655.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114372.1,0.0,0.0,0.03,0.05,0.0,0.06,0.41,0.0,0.07,0.0,0.13
ENSMUSG00000114735.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000005583.16,16.18,16.9,34.6,22.42,110.9,54.62,12.65,0.9,189.98,18.04,247.9
ENSMUSG00000114254.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46
ENSMUSG00000050334.12,0.0,0.0,20.61,0.03,0.06,0.0,0.0,0.0,17.98,0.01,0.0
ENSMUSG00000097265.1,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
ENSMUSG00000102969.1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
ENSMUSG00000065424.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114588.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114687.1,0.0,0.0,0.49,0.05,0.22,0.0,0.0,0.0,0.43,0.03,0.0
ENSMUSG00000100891.1,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0
ENSMUSG00000114379.1,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
ENSMUSG00000114930.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000098087.1,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0
ENSMUSG00000114335.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000092840.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000097292.2,0.0,0.04,0.82,0.07,0.04,0.0,0.0,0.05,0.78,0.14,0.04
ENSMUSG00000035762.11,12.64,10.3,10.68,4.51,2.88,7.51,9.31,13.97,9.96,7.01,9.58
ENSMUSG00000114602.1,2.68,3.31,1.29,0.23,0.0,3.34,1.84,2.68,0.95,0.46,3.56
ENSMUSG00000114827.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000098245.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
ENSMUSG00000098081.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
ENSMUSG00000114338.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114313.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114614.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000096449.2,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.04,0.09,0.0
ENSMUSG00000114954.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021548.10,5.91,7.35,16.32,8.18,4.76,7.46,5.31,6.74,14.83,12.25,4.99
ENSMUSG00000021549.14,41.89,29.62,20.01,8.41,5.7,22.02,14.75,41.25,16.77,11.3,28.37
ENSMUSG00000103196.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114211.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
ENSMUSG00000114506.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114447.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114900.1,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000017778.14,46.6,49.22,98.94,472.37,204.09,59.76,50.13,51.66,104.98,163.84,56.85
ENSMUSG00000064917.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000098152.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000095933.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114856.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114750.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000076958.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000098011.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114674.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114960.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000098213.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114565.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000057685.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114740.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114465.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114273.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114915.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034488.14,0.0,0.0,19.62,0.03,0.09,0.03,0.0,0.03,26.97,0.94,0.0
ENSMUSG00000021613.9,0.0,0.0,9.72,0.08,0.0,0.0,0.0,0.0,5.95,1.91,0.0
ENSMUSG00000094463.2,0.0,0.21,0.41,0.0,0.0,0.07,0.0,0.0,0.36,0.17,0.0
ENSMUSG00000021614.16,0.06,0.0,4.9,2.2,0.97,16.85,9.14,0.01,4.15,0.82,0.01
ENSMUSG00000089972.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000089940.1,0.01,0.01,0.01,0.0,0.0,0.03,0.02,0.01,0.01,0.09,0.01
ENSMUSG00000021615.13,8.28,11.18,3.86,3.04,2.52,4.72,6.94,7.94,4.94,4.47,5.35
ENSMUSG00000089070.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000012422.14,5.53,6.17,6.63,1.83,2.61,5.56,6.65,7.76,7.35,5.05,5.56
ENSMUSG00000088308.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103228.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114541.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000102756.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114204.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000102793.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000094277.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103069.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000106360.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114265.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114589.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078958.9,0.06,0.11,0.91,0.17,0.05,0.0,0.0,0.18,6.68,0.04,0.06
ENSMUSG00000049517.8,434.51,399.36,74.16,57.29,56.14,273.33,77.54,469.05,53.82,124.6,308.66
ENSMUSG00000021619.6,2.39,2.66,5.02,7.59,3.0,2.05,1.68,3.39,4.07,5.45,2.26
ENSMUSG00000091419.2,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114688.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114579.1,0.08,0.0,0.05,0.12,0.06,0.08,0.25,0.25,0.31,0.04,0.0
ENSMUSG00000097182.2,0.02,0.02,0.04,0.0,0.01,0.0,0.0,0.02,0.98,0.03,0.02
ENSMUSG00000099340.1,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
ENSMUSG00000003992.15,20.59,12.66,38.09,12.22,5.83,10.67,7.0,15.98,43.46,12.68,7.43
ENSMUSG00000074782.3,0.0,0.0,1.68,0.22,0.05,0.0,0.0,0.0,0.87,1.21,0.0
ENSMUSG00000077278.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0
ENSMUSG00000021620.4,0.0,0.0,0.18,0.0,0.01,0.0,0.0,0.24,0.04,0.67,0.0
ENSMUSG00000084452.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000099004.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021621.15,16.6,11.88,4.1,3.82,3.6,10.12,13.87,17.36,4.19,14.89,17.18
ENSMUSG00000021622.3,0.0,0.0,0.09,787.38,326.18,0.0,0.0,0.0,0.02,0.0,0.04
ENSMUSG00000082488.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0
ENSMUSG00000021708.17,7.02,5.94,38.26,3.49,1.56,3.01,0.98,5.79,68.93,1.0,10.59
ENSMUSG00000014850.15,17.37,13.99,7.16,2.76,3.64,5.53,8.97,17.23,7.59,5.52,14.54
ENSMUSG00000100622.1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021707.5,0.87,0.48,0.38,0.24,0.24,0.29,1.2,0.65,0.42,0.72,0.49
ENSMUSG00000090907.1,0.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,0.08,0.0,0.0
ENSMUSG00000045034.12,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,6.08,0.36,0.09
ENSMUSG00000034334.8,1.15,0.36,2.55,0.66,0.7,3.78,1.56,1.48,3.14,1.88,0.66
ENSMUSG00000021706.14,7.25,7.59,4.91,3.54,2.03,11.24,5.87,4.75,5.39,6.8,5.54
ENSMUSG00000046957.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021703.9,5.42,5.1,19.55,3.61,0.79,12.26,8.3,4.68,18.29,36.59,12.18
ENSMUSG00000114631.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021702.7,0.0,0.0,6.86,1.29,18.99,0.0,0.07,0.0,1.7,0.82,0.18
ENSMUSG00000021704.8,4.19,4.77,8.79,1.3,1.35,1.99,1.87,6.19,9.08,6.56,6.85
ENSMUSG00000114823.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000047419.5,0.03,0.06,0.99,118.69,433.55,0.23,0.01,0.07,1.77,0.12,0.17
ENSMUSG00000114382.1,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
ENSMUSG00000114968.1,0.11,0.11,0.01,0.05,0.09,0.0,0.0,0.21,0.12,0.0,0.28
ENSMUSG00000042167.6,34.84,28.49,8.08,3.98,3.19,39.3,33.02,26.89,8.85,8.24,44.78
ENSMUSG00000098092.1,0.0,0.0,0.0,0.03,0.3,0.0,0.0,0.0,0.07,0.06,0.0
ENSMUSG00000007617.18,6.13,8.61,49.92,19.36,32.57,6.64,3.07,6.58,111.78,8.38,7.84
ENSMUSG00000114169.1,2.92,3.26,0.71,0.12,0.81,1.15,0.23,1.59,3.05,0.06,2.28
ENSMUSG00000113076.1,1.74,1.73,0.45,0.07,0.65,0.34,0.28,0.83,2.51,0.07,1.67
ENSMUSG00000114019.1,0.06,0.0,4.75,1.6,4.83,0.03,0.0,0.15,10.03,0.59,0.28
ENSMUSG00000113514.1,1.29,0.8,0.16,0.15,0.0,0.09,0.0,3.87,0.1,0.04,0.38
ENSMUSG00000021690.10,53.94,32.21,11.24,15.35,10.59,13.98,9.26,30.58,10.98,14.97,23.86
ENSMUSG00000113237.1,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000074768.6,0.11,0.22,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.3,0.26
ENSMUSG00000085834.1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000042118.7,0.0,0.05,0.11,0.0,0.0,0.0,0.0,0.03,0.13,0.06,0.0
ENSMUSG00000042102.7,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.0
ENSMUSG00000087334.1,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0
ENSMUSG00000085202.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113647.1,0.32,0.14,0.19,0.02,0.0,0.0,0.0,0.05,0.24,0.17,0.1
ENSMUSG00000042082.7,4.55,2.78,27.76,1.39,0.75,14.28,14.04,4.41,23.51,11.53,3.3
ENSMUSG00000093480.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000093106.1,0.0,1.45,0.41,0.0,0.3,0.0,0.0,0.0,1.2,0.0,0.0
ENSMUSG00000097582.1,0.0,0.09,0.02,0.0,0.0,0.0,0.18,0.0,0.0,0.03,0.0
ENSMUSG00000089486.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113791.1,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
ENSMUSG00000114174.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000045312.12,0.02,0.07,7.32,0.85,0.48,0.17,23.51,0.06,3.67,9.9,0.0
ENSMUSG00000087319.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021687.14,0.7,1.49,48.91,10.08,5.2,7.56,8.16,0.74,50.41,18.3,2.16
ENSMUSG00000114055.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113494.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114056.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000042857.3,0.64,0.68,1.78,0.39,0.17,0.39,0.52,0.55,1.41,1.76,0.37
ENSMUSG00000021686.6,21.67,20.91,17.06,8.32,7.05,26.3,25.77,24.62,13.75,12.47,20.1
ENSMUSG00000084423.1,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000103438.1,0.11,0.0,0.0,0.0,0.0,0.21,0.1,0.0,0.0,0.0,0.21
ENSMUSG00000113598.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.06,0.1,0.0
ENSMUSG00000112934.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113904.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113006.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113547.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000042043.6,50.39,42.68,43.8,37.12,15.97,25.99,13.85,49.22,35.39,65.77,34.06
ENSMUSG00000021685.11,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
ENSMUSG00000042015.17,5.31,3.66,6.65,5.54,4.9,8.69,5.32,4.78,5.88,6.23,3.28
ENSMUSG00000113871.1,2.98,0.74,0.95,0.18,0.57,1.26,1.33,1.33,1.01,0.22,1.11
ENSMUSG00000114014.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0
ENSMUSG00000113070.1,1.21,0.54,1.02,0.9,1.26,1.39,0.76,2.55,1.06,1.04,0.93
ENSMUSG00000021684.17,0.0,0.0,35.06,0.8,0.64,2.8,0.17,0.0,38.68,19.95,0.03
ENSMUSG00000090033.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000041995.8,5.0,4.84,4.09,4.65,1.31,2.03,2.97,5.41,3.72,6.66,10.53
ENSMUSG00000088108.1,0.0,0.0,1.63,0.58,0.0,0.0,0.0,0.0,0.8,0.7,1.53
ENSMUSG00000077380.1,0.0,1.7,0.0,0.68,0.0,0.0,0.0,3.8,0.0,0.83,1.82
ENSMUSG00000021681.8,15.47,15.16,13.51,7.31,5.16,12.47,18.72,16.56,15.0,11.65,16.27
ENSMUSG00000114122.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021680.8,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,7.21,0.07,0.0
ENSMUSG00000021679.4,0.41,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021678.9,8.74,8.94,0.05,0.19,0.11,0.09,0.0,10.96,0.09,0.05,0.2
ENSMUSG00000113359.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113969.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000048376.6,4.41,11.59,1.35,7.14,1.18,0.64,0.71,11.05,1.15,33.98,0.18
ENSMUSG00000021676.9,20.24,18.2,28.48,0.76,0.3,19.76,30.1,22.4,6.31,57.18,0.34
ENSMUSG00000113631.1,0.0,0.14,0.0,0.0,0.0,0.0,0.07,0.04,0.0,0.0,0.0
ENSMUSG00000021675.4,0.15,0.11,0.05,0.01,0.01,0.0,0.63,0.63,0.38,0.16,0.02
ENSMUSG00000065866.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000051111.16,0.2,0.17,4.55,0.07,0.05,0.01,0.0,0.28,8.22,0.33,0.05
ENSMUSG00000114133.1,4.34,2.82,6.72,3.56,2.58,2.15,2.3,2.72,7.97,8.37,3.16
ENSMUSG00000099115.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000087839.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000100475.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0
ENSMUSG00000076343.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113743.1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.1,0.0,0.09,0.0
ENSMUSG00000021671.9,11.78,9.3,10.05,2.98,2.27,6.01,8.33,9.73,10.31,4.77,10.45
ENSMUSG00000047117.12,0.0,0.0,0.08,0.08,0.05,0.16,0.03,0.0,0.07,0.16,0.0
ENSMUSG00000021668.15,2.26,3.11,2.91,1.26,2.33,2.86,1.37,5.0,3.99,6.71,4.46
ENSMUSG00000091109.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000021669.15,24.22,22.54,18.56,12.06,18.85,26.03,36.93,23.86,20.05,18.46,24.28
ENSMUSG00000113068.1,0.0,0.0,0.0,0.06,0.12,0.0,0.0,0.0,0.08,0.28,0.0
ENSMUSG00000113842.1,1.99,1.29,0.31,0.05,0.14,1.5,2.86,2.17,0.34,0.13,0.94
ENSMUSG00000113379.1,3.0,1.68,0.59,0.15,0.27,2.09,3.64,2.29,0.65,0.34,1.71
ENSMUSG00000114193.1,3.18,2.52,0.48,0.11,0.32,2.81,4.56,3.51,0.46,0.24,2.37
ENSMUSG00000021670.14,36.13,30.01,29.54,2.54,1.25,34.56,51.92,27.49,46.63,10.33,46.87
ENSMUSG00000113351.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000109561.1,0.0,0.0,0.14,0.0,0.0,0.0,0.01,0.0,0.17,0.0,0.0
ENSMUSG00000113879.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113046.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000099053.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000091387.2,0.01,0.0,0.52,0.04,0.01,0.02,0.02,0.05,4.44,0.03,0.0
ENSMUSG00000114154.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000113934.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000052075.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000041817.14,0.0,0.0,11.55,0.13,0.01,0.0,0.0,0.0,14.12,0.56,0.0
ENSMUSG00000057762.6,0.0,0.0,0.0,0.0,0.07,0.0,0.15,0.0,0.11,0.2,0.64
ENSMUSG00000060739.8,67.98,63.68,15.25,13.62,13.0,56.16,13.71,66.99,10.89,20.19,43.42
ENSMUSG00000021666.16,9.06,9.61,8.74,16.57,14.37,6.8,3.3,9.59,8.3,12.72,10.61
ENSMUSG00000021665.9,9.49,12.52,34.32,6.4,2.39,37.44,14.62,11.62,29.85,11.83,18.3
ENSMUSG00000114583.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000041773.8,6.67,5.64,217.27,2.33,0.35,1.52,0.55,9.04,200.69,4.07,1.11
ENSMUSG00000097932.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114425.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
ENSMUSG00000078952.9,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.05,0.27,0.0
ENSMUSG00000098238.1,0.0,0.0,0.04,0.07,0.3,0.0,0.0,0.0,0.12,0.07,0.0
ENSMUSG00000114926.1,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.23,0.0
ENSMUSG00000114415.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114837.1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000110235.1,0.0,0.0,0.39,0.02,0.0,2.22,0.05,0.0,0.37,0.14,0.0
ENSMUSG00000114599.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000054944.7,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.13,1.09,0.0,0.0
ENSMUSG00000097346.1,0.0,0.17,0.03,0.0,0.02,0.0,0.0,0.0,0.13,0.03,0.06
ENSMUSG00000069117.4,161.9,225.39,23.97,35.44,34.33,120.89,10.61,192.09,21.17,65.94,158.53
ENSMUSG00000114294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
ENSMUSG00000114348.1,0.0,0.29,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000114474.1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
