gene_id,tissue,logFC
ZNF34,hESC_Derived_CD56+_Ectoderm_Cultured_Cells,-0.0031345189
ZNF34,hESC_Derived_CD56+_Mesoderm_Cultured_Cells,-0.011826487
ZNF34,HUES64_Cell_Line,-0.0013741077
ZNF34,4star,-0.0033802344
ZNF34,Breast_Myoepithelial_Cells,0.0050351103
ZNF34,Breast_vHMEC,-0.010090688
ZNF34,CD4_Memory_Primary_Cells,-0.016978234
ZNF34,CD4_Naive_Primary_Cells,0.0045335554
ZNF34,CD8_Naive_Primary_Cells,-0.0007213035
ZNF34,Mobilized_CD34_Primary_Cells_Female,0.0488063
ZNF34,Neurosphere_Cultured_Cells_Cortex_Derived,0.00029784322
ZNF34,Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived,0.0043279803
ZNF34,Penis_Foreskin_Fibroblast_Primary_Cells_skin01,0.0021967809
ZNF34,Penis_Foreskin_Fibroblast_Primary_Cells_skin02,-0.0011762388
ZNF34,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,-0.039415926
ZNF34,Penis_Foreskin_Keratinocyte_Primary_Cells_skin03,0.0019341956
ZNF34,Penis_Foreskin_Melanocyte_Primary_Cells_skin01,-0.007399493
ZNF34,Penis_Foreskin_Melanocyte_Primary_Cells_skin03,0.0034111955
ZNF34,Peripheral_Blood_Mononuclear_Primary_Cells,0.011503852
ZNF34,Aorta,0.0056034774
ZNF34,Adult_Liver,-0.010232971
ZNF34,Brain_Germinal_Matrix,0.00027394237
ZNF34,Brain_Hippocampus_Middle,0.0026648163
ZNF34,Esophagus,-0.0075572426
ZNF34,Fetal_Brain_Female,0.0063341265
ZNF34,Fetal_Intestine_Large,0.005084982
ZNF34,Fetal_Intestine_Small,0.008778578
ZNF34,Pancreatic_Islets,-0.003709098
ZNF34,Gastric,0.013931391
ZNF34,Left_Ventricle,0.0014954737
ZNF34,Lung.1,0.0014702182
ZNF34,Ovary.1,-0.004767661
ZNF34,Pancreas.1,-0.00020235177
ZNF34,Psoas_Muscle,0.04787643
ZNF34,Right_Atrium,-0.012032239
ZNF34,Right_Ventricle,0.0037546507
ZNF34,Sigmoid_Colon,-0.006825343
ZNF34,Small_Intestine,-0.0018661002
ZNF34,Thymus,0.0048138374
ZNF34,Spleen.1,0.022684438
ZNF34,A549,0.0011896293
ZNF34,GM12878.1,0.036126144
ZNF34,HELA,-0.005505423
ZNF34,HEPG2,-0.0007858307
ZNF34,HMEC,0.0010121068
ZNF34,HSMM,8.409707e-05
ZNF34,HUVEC,0.0009969828
ZNF34,K562.1,0.0027815439
ZNF34,NHEK,-0.0051960847
ZNF34,NHLF,0.0011602442
SEC14L3,Adipose_Subcutaneous,-0.0002969586
SEC14L3,Adipose_Visceral_Omentum,0.000268268
SEC14L3,Adrenal_Gland,-0.00075631996
SEC14L3,Artery_Aorta,0.00054405053
SEC14L3,Artery_Coronary,0.00095814106
SEC14L3,Artery_Tibial,-0.022122508
SEC14L3,Bladder,0.008531719
SEC14L3,Brain_Amygdala,-0.0047418647
SEC14L3,Brain_Anterior_cingulate_cortex_BA24,0.00081359246
SEC14L3,Brain_Caudate_basal_ganglia,0.0012250281
SEC14L3,Brain_Cerebellar_Hemisphere,-0.00011635095
SEC14L3,Brain_Cerebellum,0.005021914
SEC14L3,Brain_Cortex,-0.0035189255
SEC14L3,Brain_Frontal_Cortex_BA9,0.0016064551
SEC14L3,Brain_Hippocampus,0.00017008082
SEC14L3,Brain_Hypothalamus,4.247909e-05
SEC14L3,Brain_Nucleus_accumbens_basal_ganglia,0.00069240795
SEC14L3,Brain_Putamen_basal_ganglia,0.00088268885
SEC14L3,Brain_Spinal_cord_cervical_c1,-0.00026694176
SEC14L3,Brain_Substantia_nigra,-0.0030674736
SEC14L3,Breast_Mammary_Tissue,-0.0010273601
SEC14L3,Cells_EBV-transformed_lymphocytes,-0.0003446084
SEC14L3,Cells_Transformed_fibroblasts,0.004152387
SEC14L3,Cervix_Ectocervix,-0.0032240609
SEC14L3,Cervix_Endocervix,0.0053569325
SEC14L3,Colon_Sigmoid,-0.0017518466
SEC14L3,Colon_Transverse,-0.0062100533
SEC14L3,Esophagus_Gastroesophageal_Junction,-0.0011490436
SEC14L3,Esophagus_Mucosa,0.0032085495
SEC14L3,Esophagus_Muscularis,-0.0006189263
SEC14L3,Fallopian_Tube,-0.0003164828
SEC14L3,Heart_Atrial_Appendage,0.00012313432
SEC14L3,Heart_Left_Ventricle,8.082958e-05
SEC14L3,Kidney_Cortex,-9.407758e-05
SEC14L3,Liver,-0.00020450186
SEC14L3,Lung,-0.001405783
SEC14L3,Minor_Salivary_Gland,-0.0012846803
SEC14L3,Muscle_Skeletal,0.002640783
SEC14L3,Nerve_Tibial,-0.0035840953
SEC14L3,Ovary,-0.006333902
SEC14L3,Pancreas,-0.00057952595
SEC14L3,Pituitary,0.0008297496
SEC14L3,Prostate,-0.0011794231
SEC14L3,Skin_Not_Sun_Exposed_Suprapubic,0.0003599148
SEC14L3,Skin_Sun_Exposed_Lower_leg,0.0015035485
SEC14L3,Small_Intestine_Terminal_Ileum,0.001013138
SEC14L3,Spleen,0.0007121763
SEC14L3,Stomach,0.0036774576
SEC14L3,Testis,-0.0008538885
SEC14L3,Thyroid,-0.005675915
SEC14L3,Uterus,-0.0022201976
SEC14L3,Vagina,0.0047660135
SEC14L3,Whole_Blood,0.0009146577
SEC14L3,cardiac ventricle fibroblast,-0.0019231874
SEC14L3,hair follicular keratinocyte,0.001889024
SEC14L3,airway epithelial cell,-0.00016279076
SEC14L3,epithelial cell of proximal tubule,-0.002495906
SEC14L3,pericardium fibroblast,-0.0014562239
SEC14L3,mesangial cell,-0.0013806492
SEC14L3,bronchial fibroblast,0.0006214114
SEC14L3,glomerular endothelial cell,-0.0003080538
SEC14L3,kidney epithelial cell,0.00096260966
SEC14L3,mammary microvascular endothelial cell,-0.0018971836
SEC14L3,epithelial cell of alveolus of lung,-0.0050828615
SEC14L3,myometrial cell,0.002324192
SEC14L3,cardiac atrium fibroblast,-0.0017819804
SEC14L3,endometrial microvascular endothelial cell,0.00014256657
SEC14L3,smooth muscle cell,-0.0012959553
SEC14L3,hepatocyte,-0.0018978724
SEC14L3,neural progenitor cell,0.000257607
SEC14L3,HT1080,0.0007646042
SEC14L3,SK-N-DZ,-7.326647e-05
SEC14L3,SK-MEL-5,-0.002128048
SEC14L3,NCI-H460,0.0032512774
SEC14L3,astrocyte,0.0021931748
SEC14L3,LHCN-M2,0.0008756418
SEC14L3,K562,-0.00055234204
SEC14L3,HepG2,-0.0012866599
SEC14L3,MCF-7,-0.00043165503
SEC14L3,bipolar spindle neuron,-0.0004443856
SEC14L3,skeletal muscle myoblast,-0.000114888986
SEC14L3,myotube,0.0009010796
SEC14L3,H7-hESC,0.001345996
SEC14L3,RPMI-7951,-0.00030942998
SEC14L3,M059J,-0.0024835882
SEC14L3,H4,0.0014647203
SEC14L3,MG63,0.0005610703
SEC14L3,G401,-2.6227593e-05
SEC14L3,Caki2,0.001107487
SEC14L3,SJSA1,-0.004250098
SEC14L3,Daoy,0.00064530654
SEC14L3,A172,-0.0006936868
SEC14L3,induced pluripotent stem cell,-0.0005919137
SEC14L3,fibroblast of arm,-0.00093537284
SEC14L3,A375,0.0021986698
SEC14L3,HT-29,0.0032142121
SEC14L3,PC-3,0.0014612842
SEC14L3,Karpas-422,0.0039109113
SEC14L3,Oci-Ly-7,0.0006669665
SEC14L3,SJCRH30,-0.004556818
SEC14L3,neural cell,-0.0024561961
SEC14L3,umbilical cord,0.0006575118
SEC14L3,pericyte cell,-7.154656e-05
SEC14L3,melanocyte of skin,-0.0005078682
SEC14L3,placental epithelial cell,0.00067728065
SEC14L3,hair follicle dermal papilla cell,3.284831e-05
SEC14L3,hematopoietic multipotent progenitor cell,0.00010937682
SEC14L3,vein endothelial cell,-0.00041083904
SEC14L3,osteoblast,0.0031610152
SEC14L3,articular chondrocyte of knee joint,-0.0027405652
SEC14L3,thoracic aorta endothelial cell,0.00022373207
SEC14L3,fibroblast of the aortic adventitia,-0.00067845907
SEC14L3,skeletal muscle satellite cell,-0.00025017044
SEC14L3,fibroblast of dermis,-0.0013203128
SEC14L3,mammary epithelial cell,-0.0020189404
SEC14L3,subcutaneous preadipocyte,-0.0030201648
SEC14L3,fibroblast of villous mesenchyme,-0.00018626923
SEC14L3,endothelial cell of umbilical vein,-0.0012520609
SEC14L3,fibroblast of lung,0.001271767
SEC14L3,keratinocyte,-0.0010530041
SEC14L3,stomach,0.00086498534
SEC14L3,dermis microvascular lymphatic vessel endothelial cell,0.0011995961
SEC14L3,tongue,-0.0007966716
SEC14L3,lung microvascular endothelial cell,-0.00050477136
SEC14L3,liver,-0.0009876904
SEC14L3,smooth muscle cell of the coronary artery,0.00062484964
SEC14L3,aortic smooth muscle cell,0.0014270939
SEC14L3,cerebellum,-0.0023128698
SEC14L3,occipital lobe,-0.00043922456
SEC14L3,lung,0.0010286054
SEC14L3,metanephros,0.001149418
SEC14L3,bronchial smooth muscle cell,-0.0011255494
SEC14L3,spinal cord,-0.011993219
SEC14L3,parietal lobe,0.0025221554
SEC14L3,diencephalon,0.0073474473
SEC14L3,bronchial epithelial cell,0.00096312526
SEC14L3,human nasal epithelial cells,0.00051860645
SEC14L3,pulmonary artery endothelial cell,0.0003325761
SEC14L3,regular cardiac myocyte,-0.0035446999
SEC14L3,endothelial cell of coronary artery,-0.0007882398
SEC14L3,skeletal muscle tissue,-0.00045444974
SEC14L3,skin of body,-0.0039256806
SEC14L3,frontal cortex,0.0019335086
SEC14L3,camera-type eye,0.0023228186
SEC14L3,dermis lymphatic vessel endothelial cell,0.00052290445
SEC14L3,smooth muscle cell of the umbilical artery,-0.005863264
SEC14L3,tracheal epithelial cell,9.459015e-06
SEC14L3,smooth muscle cell of trachea,-5.838929e-05
SEC14L3,renal cortical epithelial cell,0.035292625
SEC14L3,dermis blood vessel endothelial cell,0.014692904
SEC14L3,heart,-0.0010752922
SEC14L3,thyroid gland,-0.00049272843
SEC14L3,urinary bladder,0.0003226034
SEC14L3,temporal lobe,0.003444481
SEC14L3,uterine smooth muscle cell,-0.0012776228
SEC14L3,epithelial cell of umbilical artery,5.314166e-05
SEC14L3,smooth muscle cell of the pulmonary artery,0.0041364385
SEC14L3,smooth muscle cell of bladder,-0.0014483047
SEC14L3,bladder microvascular endothelial cell,0.001336374
SEC14L3,uterus,0.004367246
SEC14L3,GM12878,0.003110219
SEC14L3,Universal_Human_Reference,8.375312e-05
SEC14L3,H1_Cell_Line,-0.0007718926
SEC14L3,H1_BMP4_Derived_Mesendoderm_Cultured_Cells,0.00021255489
SEC14L3,H1_BMP4_Derived_Trophoblast_Cultured_Cells,0.00012244645
SEC14L3,H1_Derived_Mesenchymal_Stem_Cells,-0.000355876
SEC14L3,H1_Derived_Neuronal_Progenitor_Cultured_Cells,0.00041820118
SEC14L3,hESC_Derived_CD184+_Endoderm_Cultured_Cells,0.0008905952
SEC14L3,hESC_Derived_CD56+_Ectoderm_Cultured_Cells,0.00079279416
SEC14L3,hESC_Derived_CD56+_Mesoderm_Cultured_Cells,0.0062317275
SEC14L3,HUES64_Cell_Line,0.0013726283
SEC14L3,4star,-0.0035350453
SEC14L3,Breast_Myoepithelial_Cells,-0.0012920821
SEC14L3,Breast_vHMEC,0.0042223525
SEC14L3,CD4_Memory_Primary_Cells,0.0020145734
SEC14L3,CD4_Naive_Primary_Cells,1.203878e-06
SEC14L3,CD8_Naive_Primary_Cells,-0.00023959173
SEC14L3,Mobilized_CD34_Primary_Cells_Female,0.021602038
SEC14L3,Neurosphere_Cultured_Cells_Cortex_Derived,-0.00063544384
SEC14L3,Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived,-0.0018168504
SEC14L3,Penis_Foreskin_Fibroblast_Primary_Cells_skin01,0.00037246634
SEC14L3,Penis_Foreskin_Fibroblast_Primary_Cells_skin02,-0.0006989348
SEC14L3,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,0.00771289
SEC14L3,Penis_Foreskin_Keratinocyte_Primary_Cells_skin03,-0.00020493189
SEC14L3,Penis_Foreskin_Melanocyte_Primary_Cells_skin01,-0.0025149432
SEC14L3,Penis_Foreskin_Melanocyte_Primary_Cells_skin03,0.00015271251
SEC14L3,Peripheral_Blood_Mononuclear_Primary_Cells,-0.0009396752
SEC14L3,Aorta,6.3460204e-05
SEC14L3,Adult_Liver,0.016849935
SEC14L3,Brain_Germinal_Matrix,0.00091345457
SEC14L3,Brain_Hippocampus_Middle,-0.00024174187
SEC14L3,Esophagus,-0.003865669
SEC14L3,Fetal_Brain_Female,-0.010212359
SEC14L3,Fetal_Intestine_Large,0.00027394237
SEC14L3,Fetal_Intestine_Small,0.018076539
SEC14L3,Pancreatic_Islets,-0.00048601883
SEC14L3,Gastric,0.0058316523
SEC14L3,Left_Ventricle,-0.0004941908
SEC14L3,Lung.1,-0.00089243596
SEC14L3,Ovary.1,-0.0010635887
SEC14L3,Pancreas.1,-0.00032990045
SEC14L3,Psoas_Muscle,-0.008533773
SEC14L3,Right_Atrium,-0.000971341
SEC14L3,Right_Ventricle,-0.0013765177
SEC14L3,Sigmoid_Colon,0.0013240026
SEC14L3,Small_Intestine,-0.002732122
SEC14L3,Thymus,7.102708e-05
SEC14L3,Spleen.1,2.012183e-05
SEC14L3,A549,0.00072214636
SEC14L3,GM12878.1,-0.00806847
SEC14L3,HELA,-0.00042864445
SEC14L3,HEPG2,0.0006306945
SEC14L3,HMEC,0.00029870294
SEC14L3,HSMM,0.00030953556
SEC14L3,HUVEC,0.0002565753
SEC14L3,K562.1,-0.00010551522
SEC14L3,NHEK,-0.001227188
SEC14L3,NHLF,0.0006269125
TNNI1,Adipose_Subcutaneous,0.0015681451
TNNI1,Adipose_Visceral_Omentum,0.0009222201
TNNI1,Adrenal_Gland,0.002052528
TNNI1,Artery_Aorta,-0.0016818524
TNNI1,Artery_Coronary,-0.0038122984
TNNI1,Artery_Tibial,-0.0043418654
TNNI1,Bladder,-0.002740479
TNNI1,Brain_Amygdala,0.0019592713
TNNI1,Brain_Anterior_cingulate_cortex_BA24,-0.0026929223
TNNI1,Brain_Caudate_basal_ganglia,0.0018850736
TNNI1,Brain_Cerebellar_Hemisphere,0.00018521343
TNNI1,Brain_Cerebellum,-0.0074540335
TNNI1,Brain_Cortex,-0.00034779083
TNNI1,Brain_Frontal_Cortex_BA9,0.001068992
TNNI1,Brain_Hippocampus,0.0016231188
TNNI1,Brain_Hypothalamus,0.00095040695
TNNI1,Brain_Nucleus_accumbens_basal_ganglia,0.025766121
TNNI1,Brain_Putamen_basal_ganglia,0.0017217224
TNNI1,Brain_Spinal_cord_cervical_c1,-0.00034632863
TNNI1,Brain_Substantia_nigra,-0.0041462625
TNNI1,Breast_Mammary_Tissue,-0.012521202
TNNI1,Cells_EBV-transformed_lymphocytes,-0.00017061688
TNNI1,Cells_Transformed_fibroblasts,0.0056062187
TNNI1,Cervix_Ectocervix,-0.0009093008
TNNI1,Cervix_Endocervix,0.0012573331
TNNI1,Colon_Sigmoid,0.010089599
TNNI1,Colon_Transverse,0.013146127
TNNI1,Esophagus_Gastroesophageal_Junction,0.00039722523
TNNI1,Esophagus_Mucosa,-0.005679023
TNNI1,Esophagus_Muscularis,-0.0010516271
TNNI1,Fallopian_Tube,-0.0021669741
TNNI1,Heart_Atrial_Appendage,0.0014913504
TNNI1,Heart_Left_Ventricle,0.0035592583
TNNI1,Kidney_Cortex,0.0024043766
TNNI1,Liver,-0.0018728162
TNNI1,Lung,-0.009030551
TNNI1,Minor_Salivary_Gland,0.0013095693
TNNI1,Muscle_Skeletal,-0.008114994
TNNI1,Nerve_Tibial,-0.0019875101
TNNI1,Ovary,0.017864052
TNNI1,Pancreas,-0.0018255465
TNNI1,Pituitary,0.0009486883
TNNI1,Prostate,-0.0011118662
TNNI1,Skin_Not_Sun_Exposed_Suprapubic,-0.0022997782
TNNI1,Skin_Sun_Exposed_Lower_leg,0.0005380334
TNNI1,Small_Intestine_Terminal_Ileum,0.00027910084
TNNI1,Spleen,0.0008404064
TNNI1,Stomach,-0.015575282
TNNI1,Testis,0.009558021
TNNI1,Thyroid,0.03660158
TNNI1,Uterus,-0.019103434
TNNI1,Vagina,-0.013230136
TNNI1,Whole_Blood,-0.0011052398
TNNI1,cardiac ventricle fibroblast,0.000381751
TNNI1,hair follicular keratinocyte,-0.0017135345
TNNI1,airway epithelial cell,0.0010079821
TNNI1,epithelial cell of proximal tubule,0.005903763
TNNI1,pericardium fibroblast,0.0018027992
TNNI1,mesangial cell,0.0053291745
TNNI1,bronchial fibroblast,0.00022424795
TNNI1,glomerular endothelial cell,0.0026927975
TNNI1,kidney epithelial cell,-0.0006036994
TNNI1,mammary microvascular endothelial cell,-1.805819e-06
TNNI1,epithelial cell of alveolus of lung,0.008363135
TNNI1,myometrial cell,0.0051701544
TNNI1,cardiac atrium fibroblast,0.0037561946
TNNI1,endometrial microvascular endothelial cell,0.0041067703
TNNI1,smooth muscle cell,-0.008091732
TNNI1,hepatocyte,0.0006257092
TNNI1,neural progenitor cell,0.001590822
TNNI1,HT1080,0.00055402174
TNNI1,SK-N-DZ,0.0007468993
TNNI1,SK-MEL-5,-0.0025525875
TNNI1,NCI-H460,0.009906165
TNNI1,astrocyte,-0.00087161333
TNNI1,LHCN-M2,0.0010961449
TNNI1,K562,-0.002837148
TNNI1,HepG2,-0.0029903497
TNNI1,MCF-7,-0.0023092525
TNNI1,bipolar spindle neuron,0.0011904886
TNNI1,skeletal muscle myoblast,0.00027463015
TNNI1,myotube,-0.0015206118
TNNI1,H7-hESC,-0.006655233
TNNI1,RPMI-7951,0.00055144296
TNNI1,M059J,0.007836736
TNNI1,H4,-0.00023589349
TNNI1,MG63,-0.0020485632
TNNI1,G401,0.0043350104
TNNI1,Caki2,-0.0005107929
TNNI1,SJSA1,-0.0004931585
TNNI1,Daoy,0.0016942378
TNNI1,A172,-0.00021731644
TNNI1,induced pluripotent stem cell,0.00091964204
TNNI1,fibroblast of arm,0.09547172
TNNI1,A375,-0.003938097
TNNI1,HT-29,-0.0047043357
TNNI1,PC-3,-0.0017935175
TNNI1,Karpas-422,0.00033309194
TNNI1,Oci-Ly-7,0.0028325235
TNNI1,SJCRH30,0.0059505217
TNNI1,neural cell,0.0012812177
TNNI1,umbilical cord,-0.0010861353
TNNI1,pericyte cell,-0.0012688439
TNNI1,melanocyte of skin,0.000347707
TNNI1,placental epithelial cell,-0.0005495892
TNNI1,hair follicle dermal papilla cell,-0.00043371946
TNNI1,hematopoietic multipotent progenitor cell,0.0019800528
TNNI1,vein endothelial cell,-0.0014007045
TNNI1,osteoblast,0.032846496
TNNI1,articular chondrocyte of knee joint,-0.0027511623
TNNI1,thoracic aorta endothelial cell,0.00037040308
TNNI1,fibroblast of the aortic adventitia,-0.000992079
TNNI1,skeletal muscle satellite cell,-0.0005242124
TNNI1,fibroblast of dermis,0.0016241495
TNNI1,mammary epithelial cell,-0.0059539257
TNNI1,subcutaneous preadipocyte,0.0036357716
TNNI1,fibroblast of villous mesenchyme,5.916082e-05
TNNI1,endothelial cell of umbilical vein,-0.0018884871
TNNI1,fibroblast of lung,0.0016074858
TNNI1,keratinocyte,0.0022855578
TNNI1,stomach,-0.0073519554
TNNI1,dermis microvascular lymphatic vessel endothelial cell,-0.0016579191
TNNI1,tongue,0.008034799
TNNI1,lung microvascular endothelial cell,-0.00077361334
TNNI1,liver,0.004357644
TNNI1,smooth muscle cell of the coronary artery,-0.0025732622
TNNI1,aortic smooth muscle cell,-0.004180931
TNNI1,cerebellum,-0.0032144084
TNNI1,occipital lobe,3.9039533e-05
TNNI1,lung,-0.0029964678
TNNI1,metanephros,0.0040988815
TNNI1,bronchial smooth muscle cell,0.00012261842
TNNI1,spinal cord,-0.05717295
TNNI1,parietal lobe,-0.0013293503
TNNI1,diencephalon,0.045343567
TNNI1,bronchial epithelial cell,0.0014281247
TNNI1,human nasal epithelial cells,-0.009721668
TNNI1,pulmonary artery endothelial cell,0.00033274805
TNNI1,regular cardiac myocyte,0.0056463056
TNNI1,endothelial cell of coronary artery,-7.5672565e-06
TNNI1,skeletal muscle tissue,0.00022854684
TNNI1,skin of body,-0.011444801
TNNI1,frontal cortex,0.00450921
TNNI1,camera-type eye,-0.0005281694
TNNI1,dermis lymphatic vessel endothelial cell,-0.0010475826
TNNI1,smooth muscle cell of the umbilical artery,0.0033794534
TNNI1,tracheal epithelial cell,-0.0010153989
TNNI1,smooth muscle cell of trachea,-0.001299484
TNNI1,renal cortical epithelial cell,-0.18559434
TNNI1,dermis blood vessel endothelial cell,0.022694765
TNNI1,heart,-0.0003023772
TNNI1,thyroid gland,-0.0012303725
TNNI1,urinary bladder,0.0034021018
TNNI1,temporal lobe,0.0039483015
TNNI1,uterine smooth muscle cell,-0.0031657158
TNNI1,epithelial cell of umbilical artery,0.00045946447
TNNI1,smooth muscle cell of the pulmonary artery,-0.0021030742
TNNI1,smooth muscle cell of bladder,-0.005776925
TNNI1,bladder microvascular endothelial cell,-0.0032018258
TNNI1,uterus,0.004867145
TNNI1,GM12878,0.0073832087
TNNI1,Universal_Human_Reference,0.0042535616
TNNI1,H1_Cell_Line,-0.004240266
TNNI1,H1_BMP4_Derived_Mesendoderm_Cultured_Cells,0.00018848067
TNNI1,H1_BMP4_Derived_Trophoblast_Cultured_Cells,0.00015580787
TNNI1,H1_Derived_Mesenchymal_Stem_Cells,0.002224943
TNNI1,H1_Derived_Neuronal_Progenitor_Cultured_Cells,-0.008172415
TNNI1,hESC_Derived_CD184+_Endoderm_Cultured_Cells,0.0028972323
TNNI1,hESC_Derived_CD56+_Ectoderm_Cultured_Cells,0.00012949713
TNNI1,hESC_Derived_CD56+_Mesoderm_Cultured_Cells,-0.0055699055
TNNI1,HUES64_Cell_Line,-0.0029078876
TNNI1,4star,-0.012960784
TNNI1,Breast_Myoepithelial_Cells,-0.0032182867
TNNI1,Breast_vHMEC,0.0053548766
TNNI1,CD4_Memory_Primary_Cells,0.010090112
TNNI1,CD4_Naive_Primary_Cells,-0.0012849385
TNNI1,CD8_Naive_Primary_Cells,0.00059596874
TNNI1,Mobilized_CD34_Primary_Cells_Female,0.038517997
TNNI1,Neurosphere_Cultured_Cells_Cortex_Derived,0.0008816576
TNNI1,Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived,0.0015387678
TNNI1,Penis_Foreskin_Fibroblast_Primary_Cells_skin01,-0.00013785069
TNNI1,Penis_Foreskin_Fibroblast_Primary_Cells_skin02,0.00093047
TNNI1,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,-0.030930951
TNNI1,Penis_Foreskin_Keratinocyte_Primary_Cells_skin03,-0.00022970111
TNNI1,Penis_Foreskin_Melanocyte_Primary_Cells_skin01,0.0068638125
TNNI1,Penis_Foreskin_Melanocyte_Primary_Cells_skin03,0.0055863457
TNNI1,Peripheral_Blood_Mononuclear_Primary_Cells,0.0013494325
TNNI1,Aorta,0.0019639083
TNNI1,Adult_Liver,0.018726716
TNNI1,Brain_Germinal_Matrix,-0.0012168604
TNNI1,Brain_Hippocampus_Middle,-0.0020728474
TNNI1,Esophagus,-0.006243044
TNNI1,Fetal_Brain_Female,0.010444103
TNNI1,Fetal_Intestine_Large,-0.001098011
TNNI1,Fetal_Intestine_Small,0.02647954
TNNI1,Pancreatic_Islets,-0.0023839283
TNNI1,Gastric,-0.0023410344
TNNI1,Left_Ventricle,0.00050450885
TNNI1,Lung.1,0.0010267149
TNNI1,Ovary.1,-0.003952411
TNNI1,Pancreas.1,-0.00095499173
TNNI1,Psoas_Muscle,-0.01740116
TNNI1,Right_Atrium,-0.006804175
TNNI1,Right_Ventricle,-0.006513562
TNNI1,Sigmoid_Colon,-0.006672943
TNNI1,Small_Intestine,-0.0029061642
TNNI1,Thymus,8.2033395e-05
TNNI1,Spleen.1,-0.01199374
TNNI1,A549,-0.004982504
TNNI1,GM12878.1,0.016380018
TNNI1,HELA,0.0013396386
TNNI1,HEPG2,-0.002394006
TNNI1,HMEC,-0.0005115671
TNNI1,HSMM,7.7218145e-05
TNNI1,HUVEC,-0.00030005493
TNNI1,K562.1,0.0010964886
TNNI1,NHEK,-0.00065609097
TNNI1,NHLF,-0.0029272747
RP11-288L9.1,Adipose_Subcutaneous,0.00059424964
RP11-288L9.1,Adipose_Visceral_Omentum,-0.0062741353
RP11-288L9.1,Adrenal_Gland,-0.00020450186
RP11-288L9.1,Artery_Aorta,0.0013624909
RP11-288L9.1,Artery_Coronary,-0.001608332
RP11-288L9.1,Artery_Tibial,-0.15298931
RP11-288L9.1,Bladder,-0.061842024
RP11-288L9.1,Brain_Amygdala,0.01723864
RP11-288L9.1,Brain_Anterior_cingulate_cortex_BA24,-0.004258205
RP11-288L9.1,Brain_Caudate_basal_ganglia,-0.005590796
RP11-288L9.1,Brain_Cerebellar_Hemisphere,-0.0033556696
RP11-288L9.1,Brain_Cerebellum,-0.0077623
RP11-288L9.1,Brain_Cortex,0.009175786
RP11-288L9.1,Brain_Frontal_Cortex_BA9,-0.0068699257
RP11-288L9.1,Brain_Hippocampus,-0.00034220007
RP11-288L9.1,Brain_Hypothalamus,0.0011220942
RP11-288L9.1,Brain_Nucleus_accumbens_basal_ganglia,-0.06591711
RP11-288L9.1,Brain_Putamen_basal_ganglia,-0.0011318318
RP11-288L9.1,Brain_Spinal_cord_cervical_c1,-0.002359811
RP11-288L9.1,Brain_Substantia_nigra,-0.013952355
RP11-288L9.1,Breast_Mammary_Tissue,-0.031139534
RP11-288L9.1,Cells_EBV-transformed_lymphocytes,-0.004629626
RP11-288L9.1,Cells_Transformed_fibroblasts,0.0038459047
RP11-288L9.1,Cervix_Ectocervix,-0.005063877
RP11-288L9.1,Cervix_Endocervix,0.020062145
RP11-288L9.1,Colon_Sigmoid,-0.012231429
RP11-288L9.1,Colon_Transverse,-0.004512393
RP11-288L9.1,Esophagus_Gastroesophageal_Junction,-0.0032554322
RP11-288L9.1,Esophagus_Mucosa,0.025893833
RP11-288L9.1,Esophagus_Muscularis,-0.0017614893
RP11-288L9.1,Fallopian_Tube,0.0006415246
RP11-288L9.1,Heart_Atrial_Appendage,0.00014583391
RP11-288L9.1,Heart_Left_Ventricle,-0.033343352
RP11-288L9.1,Kidney_Cortex,-0.0051340354
RP11-288L9.1,Liver,-0.004157991
RP11-288L9.1,Lung,-0.007842792
RP11-288L9.1,Minor_Salivary_Gland,-0.0008353035
RP11-288L9.1,Muscle_Skeletal,-0.014298402
RP11-288L9.1,Nerve_Tibial,0.0007809338
RP11-288L9.1,Ovary,0.07228703
RP11-288L9.1,Pancreas,-0.0064008404
RP11-288L9.1,Pituitary,0.0061750454
RP11-288L9.1,Prostate,-0.0034254002
RP11-288L9.1,Skin_Not_Sun_Exposed_Suprapubic,-0.0014150791
RP11-288L9.1,Skin_Sun_Exposed_Lower_leg,0.0070431833
RP11-288L9.1,Small_Intestine_Terminal_Ileum,-0.004761622
RP11-288L9.1,Spleen,-0.004774908
RP11-288L9.1,Stomach,0.007925338
RP11-288L9.1,Testis,0.012036419
RP11-288L9.1,Thyroid,-0.022790749
RP11-288L9.1,Uterus,0.015769612
RP11-288L9.1,Vagina,-0.023833511
RP11-288L9.1,Whole_Blood,0.0027549379
RP11-288L9.1,cardiac ventricle fibroblast,-0.0024636039
RP11-288L9.1,hair follicular keratinocyte,0.0052165943
RP11-288L9.1,airway epithelial cell,0.002291396
RP11-288L9.1,epithelial cell of proximal tubule,0.0032179875
RP11-288L9.1,pericardium fibroblast,0.008060112
RP11-288L9.1,mesangial cell,0.003669052
RP11-288L9.1,bronchial fibroblast,0.00036249388
RP11-288L9.1,glomerular endothelial cell,0.0020003186
